"EPC","Timestamp","Antenna","TxPower(mW)","Channel Index","Frequency(MHz)","RSS(dBm)","Phase Angle(Radian)","Phase(Degree)","Doppler Shift(Hz)","Velocity",""
"300833B2DDD9014000000037","1617968117470011","1","32.5","15","924.125","-39.5","6.27704938402804","359.6484375","117","0.00930029702507455",""
"300833B2DDD9014000000041","1617968117476255","1","32.5","15","924.125","-64","1.16275743721732","66.62109375","-13","0",""
"300833B2DDD9014000000045","1617968117482326","1","32.5","15","924.125","-60","0.536893275759974","30.76171875","-26","0.0196777428974305",""
"300833B2DDD9014000000040","1617968117488373","1","32.5","15","924.125","-55","2.27642748922229","130.4296875","71","-0.0298438658245987",""
"300833B2DDD9014000000044","1617968117495369","1","32.5","15","924.125","-68.5","1.05844674364109","60.64453125","58","0",""
"300833B2DDD9014000000043","1617968117501308","1","32.5","15","924.125","-66","4.39332097650448","251.71875","19","-0.000697035009712051",""
"300833B2DDD9014000000043","1617968117535722","1","32.5","15","924.125","-66","1.30388366970279","74.70703125","123","0",""
"300833B2DDD9014000000038","1617968117541760","1","32.5","15","924.125","-64","5.29223371820546","303.22265625","-26","0",""
"300833B2DDD9014000000037","1617968117548772","1","32.5","15","924.125","-39.5","0.0766990393942821","4.39453125","91","0.0274405463874689",""
"300833B2DDD9014000000042","1617968117555706","1","32.5","15","924.125","-54.5","4.29207824450402","245.91796875","26","0.00960612660671864",""
"300833B2DDD9014000000044","1617968117561822","1","32.5","15","924.125","-69","1.19343705297503","68.37890625","-117","0.0530002962032376",""
"300833B2DDD9014000000039","1617968117568118","1","32.5","15","924.125","-40","5.55301045214602","318.1640625","91","0",""
"300833B2DDD9014000000045","1617968117574995","1","32.5","15","924.125","-60.5","0.561436968366145","32.16796875","71","0.00691028123280169",""
"300833B2DDD9014000000041","1617968117580906","1","32.5","15","924.125","-64.5","1.22718463030851","70.3125","32","0.0160626103463088",""
"300833B2DDD9014000000040","1617968117587922","1","32.5","15","924.125","-53.5","2.19972844982801","126.03515625","149","-0.0201021874768487",""
"300833B2DDD9014000000045","1617968117642546","1","32.5","15","924.125","-60.5","0.543029198911517","31.11328125","104","-0.00710983758451947",""
"300833B2DDD9014000000043","1617968117650995","1","32.5","15","924.125","-65.5","1.38671863224862","79.453125","-6","0.0187489253686764",""
"300833B2DDD9014000000037","1617968117657287","1","32.5","15","924.125","-40","0.147262155637022","8.4375","123","0.0169659535386093",""
"300833B2DDD9014000000040","1617968117664426","1","32.5","15","924.125","-52","2.24267991188881","128.49609375","110","0.0146481947379794",""
"300833B2DDD9014000000041","1617968117671584","1","32.5","15","924.125","-64.5","1.24559239976314","71.3671875","136","0.00529650674553778",""
"300833B2DDD9014000000044","1617968117677545","1","32.5","15","924.125","-69","4.53751517056573","259.98046875","13","0",""
"300833B2DDD9014000000039","1617968117683773","1","32.5","15","924.125","-39.5","5.68493279990419","325.72265625","104","0.0297607762496082",""
"300833B2DDD9014000000042","1617968117689792","1","32.5","15","924.125","-55","4.34423359129214","248.90625","65","0.0101485897824554",""
"300833B2DDD9014000000038","1617968117695830","1","32.5","15","924.125","-61.5","5.93343768754166","339.9609375","71","0.108584644947558",""
"300833B2DDD9014000000042","1617968117730627","1","32.5","15","924.125","-55","4.30435009080711","246.62109375","110","-0.0254830264182457",""
"300833B2DDD9014000000045","1617968117737511","1","32.5","15","924.125","-60.5","0.625864161457342","35.859375","156","0.0227583306905011",""
"300833B2DDD9014000000040","1617968117743530","1","32.5","15","924.125","-52","5.46710752802443","313.2421875","84","0",""
"300833B2DDD9014000000044","1617968117749911","1","32.5","15","924.125","-68.5","4.62648605626309","265.078125","19","0.0320777310741793",""
"300833B2DDD9014000000037","1617968117756187","1","32.5","15","924.125","-40","0.21475731030399","12.3046875","117","0.0178060095227187",""
"300833B2DDD9014000000039","1617968117762474","1","32.5","15","924.125","-39.5","5.79537941663195","332.05078125","65","0.0366152886498424",""
"300833B2DDD9014000000043","1617968117770287","1","32.5","15","924.125","-65","4.56819478632344","261.73828125","260","0",""
"300833B2DDD9014000000038","1617968117776759","1","32.5","15","924.125","-60.5","6.02240857323903","345.05859375","71","0.0286836249912153",""
"300833B2DDD9014000000041","1617968117783366","1","32.5","15","924.125","-66","1.3989904785517","80.15625","208","0.035804559967308",""
"300833B2DDD9014000000044","1617968117832749","1","32.5","15","924.125","-68.5","1.5922720578253","91.23046875","-253","0",""
"300833B2DDD9014000000045","1617968117840151","1","32.5","15","924.125","-60.5","0.745514662912422","42.71484375","91","0.0304150248574356",""
"300833B2DDD9014000000038","1617968117847570","1","32.5","15","924.125","-61.5","5.96718526487514","341.89453125","19","-0.020347543686936",""
"300833B2DDD9014000000043","1617968117853401","1","32.5","15","924.125","-64","4.67864140305121","268.06640625","13","0.0346711725104224",""
"300833B2DDD9014000000039","1617968117859478","1","32.5","15","924.125","-39.5","5.92730176439012","339.609375","71","0.0354828932533549",""
"300833B2DDD9014000000037","1617968117865852","1","32.5","15","924.125","-40","0.248504887637474","14.23828125","104","0.00802906279030171",""
"300833B2DDD9014000000042","1617968117872127","1","32.5","15","924.125","-55.5","4.30128212923134","246.4453125","71","-0.000565696865337897",""
"300833B2DDD9014000000040","1617968117878018","1","32.5","15","924.125","-53","2.3930100291016","137.109375","123","0",""
"300833B2DDD9014000000041","1617968117885113","1","32.5","15","924.125","-67.5","1.72112644400769","98.61328125","-240","0.0826052972250564",""
"300833B2DDD9014000000038","1617968117918188","1","32.5","15","924.125","-62","5.81378718608658","333.10546875","26","-0.0566754272602683",""
"300833B2DDD9014000000040","1617968117924857","1","32.5","15","924.125","-52.5","5.55914637529756","318.515625","58","0",""
"300833B2DDD9014000000042","1617968117932044","1","32.5","15","924.125","-55.5","4.29207824450402","245.91796875","117","-0.00400784951409345",""
"300833B2DDD9014000000039","1617968117937963","1","32.5","15","924.125","-39.5","6.00093284220863","343.828125","58","0.024477372169045",""
"300833B2DDD9014000000045","1617968117944263","1","32.5","15","924.125","-60.5","0.865165164367502","49.5703125","117","0.029984998380275",""
"300833B2DDD9014000000041","1617968117951778","1","32.5","15","924.125","-67.5","4.5835345942023","262.6171875","208","0",""
"300833B2DDD9014000000043","1617968117958536","1","32.5","15","924.125","-64","4.78908801977897","274.39453125","58","0.0274091390310672",""
"300833B2DDD9014000000037","1617968117965024","1","32.5","15","924.125","-40","0.254640810789016","14.58984375","136","0.00161428843716598",""
"300833B2DDD9014000000044","1617968117974104","1","32.5","15","924.125","-68","1.59534001940107","91.40625","65","0.000566277149342524",""
"300833B2DDD9014000000040","1617968118021808","1","32.5","15","924.125","-51","5.6511852225707","323.7890625","-52","0.0247690399620362",""
"300833B2DDD9014000000038","1617968118026794","1","32.5","15","924.125","-61","6.06229207372405","347.34375","-299","0.0596995987520976",""
"300833B2DDD9014000000037","1617968118032460","1","32.5","15","924.125","-39.5","3.41157327225767","195.46875","221","0",""
"300833B2DDD9014000000042","1617968118036969","1","32.5","15","924.125","-54.5","4.23992289771591","242.9296875","325","-0.0129691094550423",""
"300833B2DDD9014000000045","1617968118043913","1","32.5","15","924.125","-59","0.951068088489098","54.4921875","0","0.0224916305114777",""
"300833B2DDD9014000000043","1617968118048541","1","32.5","15","924.125","-62.5","4.80442782765783","275.2734375","78","0.00444675887146895",""
"300833B2DDD9014000000039","1617968118052992","1","32.5","15","924.125","-38.5","2.90842757383118","166.640625","78","0",""
"300833B2DDD9014000000044","1617968118057913","1","32.5","15","924.125","-67","1.25786424606623","72.0703125","1992","-0.105061171341794",""
"300833B2DDD9014000000041","1617968118062394","1","32.5","15","924.125","-67.5","5.22167060196272","299.1796875","-1054","0.150517015084843",""
"300833B2DDD9014000000041","1617968118094746","1","32.5","15","924.125","-68.5","5.18792302462924","297.24609375","475","-0.027216467943201",""
"300833B2DDD9014000000045","1617968118100800","1","32.5","15","924.125","-60","0.923456434307156","52.91015625","156","-0.0126639646669329",""
"300833B2DDD9014000000044","1617968118107813","1","32.5","15","924.125","-68.5","4.84431132814285","277.55859375","6","0",""
"300833B2DDD9014000000037","1617968118115196","1","32.5","15","924.125","-40.5","0.273048580243644","15.64453125","110","0",""
"300833B2DDD9014000000042","1617968118123002","1","32.5","15","924.125","-55.5","4.27673843662517","245.0390625","52","0.0111649399340224",""
"300833B2DDD9014000000039","1617968118130909","1","32.5","15","924.125","-39","6.05922411214828","347.16796875","84","0",""
"300833B2DDD9014000000040","1617968118137840","1","32.5","15","924.125","-52.5","2.60776733940559","149.4140625","136","0",""
"300833B2DDD9014000000038","1617968118144221","1","32.5","15","924.125","-60","6.21262219093685","355.95703125","169","0.0334016811791182",""
"300833B2DDD9014000000043","1617968118150990","1","32.5","15","924.125","-63","1.61988371200724","92.8125","-26","0",""
"300833B2DDD9014000000039","1617968118199909","1","32.5","15","924.125","-39.5","6.06229207372405","347.34375","65","0.00116008849920743",""
"300833B2DDD9014000000045","1617968118206529","1","32.5","15","924.125","-60","0.935728280610241","53.61328125","110","0.0030283500816356",""
"300833B2DDD9014000000037","1617968118212549","1","32.5","15","924.125","-40.5","0.276116541819415","15.8203125","84","0.000822225369996944",""
"300833B2DDD9014000000043","1617968118219651","1","32.5","15","924.125","-63","4.74920451929395","272.109375","-13","0",""
"300833B2DDD9014000000040","1617968118232092","1","32.5","15","924.125","-52.5","2.58015568522365","147.83203125","104","-0.00764349783567258",""
"300833B2DDD9014000000042","1617968118238739","1","32.5","15","924.125","-55.5","4.26753455189785","244.51171875","71","-0.00207486213860682",""
"300833B2DDD9014000000041","1617968118245077","1","32.5","15","924.125","-68","4.77681617347589","273.69140625","-39","-0.0713504085230051",""
"300833B2DDD9014000000044","1617968118252092","1","32.5","15","924.125","-68","1.60761186570415","92.109375","-39","0",""
"300833B2DDD9014000000038","1617968118258698","1","32.5","15","924.125","-60.5","6.03774838111788","345.9375","247","-0.0398562861306884",""
"300833B2DDD9014000000040","1617968118295597","1","32.5","15","924.125","-52.5","2.49118479952628","142.734375","71","-0.0365536113205899",""
"300833B2DDD9014000000038","1617968118302125","1","32.5","15","924.125","-62","5.98559303432977","342.94921875","-45","-0.0313349715515765",""
"300833B2DDD9014000000043","1617968118308000","1","32.5","15","924.125","-63.5","4.67557344147543","267.890625","84","-0.0217445195156425",""
"300833B2DDD9014000000042","1617968118313936","1","32.5","15","924.125","-55.5","4.28901028292825","245.7421875","84","0.00745139759720717",""
"300833B2DDD9014000000041","1617968118320317","1","32.5","15","924.125","-69","5.15724340887153","295.48828125","292","0.131920749590892",""
"300833B2DDD9014000000037","1617968118326257","1","32.5","15","924.125","-40","3.42384511856075","196.171875","65","0",""
"300833B2DDD9014000000039","1617968118332496","1","32.5","15","924.125","-39.5","6.00093284220863","343.828125","104","-0.0120745029973244",""
"300833B2DDD9014000000045","1617968118338728","1","32.5","15","924.125","-60.5","0.944932165337555","54.140625","91","0.00181649119385122",""
"300833B2DDD9014000000044","1617968118344681","1","32.5","15","924.125","-68","1.65363128934072","94.74609375","0","0.0129679724014698",""
"300833B2DDD9014000000037","1617968118394954","1","32.5","15","924.125","-40","0.273048580243644","15.64453125","91","0",""
"300833B2DDD9014000000040","1617968118401491","1","32.5","15","924.125","-52","2.39914595225314","137.4609375","110","-0.0226772356635822",""
"300833B2DDD9014000000039","1617968118409347","1","32.5","15","924.125","-39.5","5.99479691905709","343.4765625","71","-0.00208315067976506",""
"300833B2DDD9014000000038","1617968118415787","1","32.5","15","924.125","-62.5","5.71868037723767","327.65625","175","-0.0612694767005876",""
"300833B2DDD9014000000045","1617968118421969","1","32.5","15","924.125","-60.5","0.911184588004071","52.20703125","123","-0.0105778062601175",""
"300833B2DDD9014000000042","1617968118428388","1","32.5","15","924.125","-55.5","4.29514620607979","246.09375","78","0.00139877165004216",""
"300833B2DDD9014000000044","1617968118435263","1","32.5","15","924.125","-68","1.5493205957645","88.76953125","84","-0.0300453469689411",""
"300833B2DDD9014000000041","1617968118442247","1","32.5","15","924.125","-67.5","4.75534044244549","272.4609375","0","-0.0860004916290981",""
"300833B2DDD9014000000043","1617968118448297","1","32.5","15","924.125","-63.5","4.71545694196046","270.17578125","13","0.00741711785561389",""
"300833B2DDD9014000000042","1617968118480840","1","32.5","15","924.125","-55.5","1.18116520667194","67.67578125","84","0",""
"300833B2DDD9014000000039","1617968118486773","1","32.5","15","924.125","-39.5","5.97025322645092","342.0703125","65","-0.00827072109578823",""
"300833B2DDD9014000000041","1617968118494198","1","32.5","15","924.125","-67","4.75227248086972","272.28515625","45","-0.0015408001086661",""
"300833B2DDD9014000000044","1617968118500710","1","32.5","15","924.125","-68","1.5278448647341","87.5390625","91","-0.00856147333135495",""
"300833B2DDD9014000000038","1617968118506851","1","32.5","15","924.125","-61","6.04388430426943","346.2890625","65","0.0931749899323896",""
"300833B2DDD9014000000040","1617968118514265","1","32.5","15","924.125","-52","2.42982556801086","139.21875","110","0.00709792207825496",""
"300833B2DDD9014000000043","1617968118520893","1","32.5","15","924.125","-64","4.7001171340816","269.296875","214","-0.00551312100152298",""
"300833B2DDD9014000000037","1617968118526898","1","32.5","15","924.125","-40","0.331339850183298","18.984375","52","0.0115266781548304",""
"300833B2DDD9014000000045","1617968118533490","1","32.5","15","924.125","-60","0.874369049094815","50.09765625","6","-0.00861320538144161",""
"300833B2DDD9014000000041","1617968118588314","1","32.5","15","924.125","-66","4.93328221384022","282.65625","-104","0.0501797811240749",""
"300833B2DDD9014000000038","1617968118594555","1","32.5","15","924.125","-60.5","6.2709134608765","359.296875","-6","0.067538674142036",""
"300833B2DDD9014000000044","1617968118601026","1","32.5","15","924.125","-68","4.62341809468732","264.90234375","149","0",""
"300833B2DDD9014000000042","1617968118608346","1","32.5","15","924.125","-55.5","4.34423359129214","248.90625","110","0",""
"300833B2DDD9014000000037","1617968118616856","1","32.5","15","924.125","-40","3.47293250377309","198.984375","143","0",""
"300833B2DDD9014000000040","1617968118623290","1","32.5","15","924.125","-52.5","5.57141822160065","319.21875","0","0",""
"300833B2DDD9014000000039","1617968118629908","1","32.5","15","924.125","-39.5","5.90275807178395","338.203125","78","-0.012303170725517",""
"300833B2DDD9014000000045","1617968118636559","1","32.5","15","924.125","-60.5","0.819145740730932","46.93359375","52","-0.0139792752041412",""
"300833B2DDD9014000000043","1617968118644335","1","32.5","15","924.125","-64","4.71238898038469","270","32","0.0025938045866176",""
"300833B2DDD9014000000040","1617968118682442","1","32.5","15","924.125","-52","5.50699102850945","315.52734375","58","-0.0284177751445693",""
"300833B2DDD9014000000039","1617968118689351","1","32.5","15","924.125","-39.5","5.90889399493549","338.5546875","45","0.00269320547231171",""
"300833B2DDD9014000000038","1617968118695411","1","32.5","15","924.125","-61","6.13592315154256","351.5625","201","-0.0349213599943856",""
"300833B2DDD9014000000042","1617968118702345","1","32.5","15","924.125","-55.5","4.36877728389831","250.3125","84","0.00681250706456984",""
"300833B2DDD9014000000041","1617968118708302","1","32.5","15","924.125","-64.5","4.77374821190012","273.515625","136","-0.0346901151378159",""
"300833B2DDD9014000000037","1617968118715189","1","32.5","15","924.125","-40","0.331339850183298","18.984375","71","0",""
"300833B2DDD9014000000043","1617968118721921","1","32.5","15","924.125","-64","4.71238898038469","270","58","0",""
"300833B2DDD9014000000045","1617968118728988","1","32.5","15","924.125","-61","0.779262240245906","44.6484375","71","-0.0112583646235387",""
"300833B2DDD9014000000044","1617968118739134","1","32.5","15","924.125","-68","4.7430685961424","271.7578125","13","0.022604035619712",""
"300833B2DDD9014000000039","1617968118786811","1","32.5","15","924.125","-39.5","5.87821437917778","336.796875","52","-0.00821322660017571",""
"300833B2DDD9014000000042","1617968118793579","1","32.5","15","924.125","-55.5","4.36877728389831","250.3125","78","0",""
"300833B2DDD9014000000041","1617968118799929","1","32.5","15","924.125","-64.5","4.80135986608206","275.09765625","247","0.00786247457635645",""
"300833B2DDD9014000000040","1617968118806690","1","32.5","15","924.125","-51.5","5.30757352608432","304.1015625","65","-0.0418759007705984",""
"300833B2DDD9014000000045","1617968118812704","1","32.5","15","924.125","-61","0.809941856003619","46.40625","58","0.00956162578781983",""
"300833B2DDD9014000000044","1617968118818759","1","32.5","15","924.125","-68","4.76147636559703","272.8125","78","0.00603173172586342",""
"300833B2DDD9014000000037","1617968118826845","1","32.5","15","924.125","-40","0.374291312244096","21.4453125","117","0.0100365899748726",""
"300833B2DDD9014000000038","1617968118833310","1","32.5","15","924.125","-63.5","5.8966221486324","337.8515625","78","-0.0452765886825457",""
"300833B2DDD9014000000043","1617968118841895","1","32.5","15","924.125","-64.5","4.76147636559703","272.8125","91","0.0106751271369213",""
"300833B2DDD9014000000042","1617968118874941","1","32.5","15","924.125","-56","4.39638893808025","251.89453125","58","0.00885444013185286",""
"300833B2DDD9014000000038","1617968118881332","1","32.5","15","924.125","-62.5","6.01013672693594","344.35546875","19","0.0616739398291733",""
"300833B2DDD9014000000044","1617968118887925","1","32.5","15","924.125","-67.5","1.69965071297729","97.3828125","-6","0",""
"300833B2DDD9014000000041","1617968118894503","1","32.5","15","924.125","-62.5","4.57433070947498","262.08984375","19","-0.062632561559764",""
"300833B2DDD9014000000039","1617968118904436","1","32.5","15","924.125","-39.5","5.87207845602623","336.4453125","78","-0.00136103900438363",""
"300833B2DDD9014000000043","1617968118910912","1","32.5","15","924.125","-65","4.69704917250583","269.12109375","201","-0.0243558577647763",""
"300833B2DDD9014000000037","1617968118917285","1","32.5","15","924.125","-39.5","0.450990351638379","25.83984375","71","0.0221268538382664",""
"300833B2DDD9014000000040","1617968118923200","1","32.5","15","924.125","-51.5","5.33825314184203","305.859375","39","0.00687032069739185",""
"300833B2DDD9014000000045","1617968118930343","1","32.5","15","924.125","-61","0.782330201821677","44.82421875","104","-0.0061239466334108",""
"300833B2DDD9014000000038","1617968118984508","1","32.5","15","924.125","-60.5","0.0398835004850267","2.28515625","13","0.0791337409612882",""
"300833B2DDD9014000000045","1617968118993016","1","32.5","15","924.125","-61","0.776194278670134","44.47265625","45","-0.00255440481372561",""
"300833B2DDD9014000000043","1617968119005680","1","32.5","15","924.125","-65","1.56466040364335","89.6484375","201","0",""
"300833B2DDD9014000000040","1617968119011968","1","32.5","15","924.125","-52","2.29176729710115","131.30859375","71","0",""
"300833B2DDD9014000000039","1617968119019054","1","32.5","15","924.125","-39.5","5.82605903238967","333.80859375","91","-0.0104755936823159",""
"300833B2DDD9014000000042","1617968119024928","1","32.5","15","924.125","-56","4.39638893808025","251.89453125","104","0",""
"300833B2DDD9014000000037","1617968119031615","1","32.5","15","924.125","-39.5","0.460194236365692","26.3671875","156","0.0021003963905881",""
"300833B2DDD9014000000044","1617968119038441","1","32.5","15","924.125","-67.5","1.57386428837067","90.17578125","201","-0.021804262432285",""
"300833B2DDD9014000000041","1617968119044366","1","32.5","15","924.125","-63.5","1.5063691337037","86.30859375","208","0",""
"300833B2DDD9014000000038","1617968119079865","1","32.5","15","924.125","-61.5","6.17273869045182","353.671875","162","-0.0411323680046595",""
"300833B2DDD9014000000045","1617968119086003","1","32.5","15","924.125","-61","0.825281663882475","47.28515625","52","0.0137732984516653",""
"300833B2DDD9014000000041","1617968119099711","1","32.5","15","924.125","-62.5","1.44807786376405","82.96875","65","-0.0274799172908291",""
"300833B2DDD9014000000040","1617968119106414","1","32.5","15","924.125","-51.5","5.43949587384248","311.66015625","65","0",""
"300833B2DDD9014000000039","1617968119113463","1","32.5","15","924.125","-39.5","5.82912699396544","333.984375","65","0.000847865208246168",""
"300833B2DDD9014000000043","1617968119120238","1","32.5","15","924.125","-65.5","4.81056375080937","275.625","-13","0",""
"300833B2DDD9014000000037","1617968119128779","1","32.5","15","924.125","-39.5","0.487805890547634","27.94921875","149","0.00741442260516048",""
"300833B2DDD9014000000042","1617968119135421","1","32.5","15","924.125","-55.5","4.41786466911065","253.125","136","0.00507111532058309",""
"300833B2DDD9014000000044","1617968119152444","1","32.5","15","924.125","-68","1.4848934026733","85.078125","156","-0.0203620701816098",""
"300833B2DDD9014000000038","1617968119201749","1","32.5","15","924.125","-62.5","2.68446637879987","153.80859375","39","0",""
"300833B2DDD9014000000043","1617968119210567","1","32.5","15","924.125","-65.5","4.80135986608206","275.09765625","52","-0.0026584853074421",""
"300833B2DDD9014000000040","1617968119216673","1","32.5","15","924.125","-51.5","5.37200071917552","307.79296875","52","-0.0159716153946333",""
"300833B2DDD9014000000039","1617968119223062","1","32.5","15","924.125","-39.5","5.81378718608658","333.10546875","91","-0.00365177175180944",""
"300833B2DDD9014000000037","1617968119228876","1","32.5","15","924.125","-39.5","0.536893275759974","30.76171875","71","0.0127949659143131",""
"300833B2DDD9014000000045","1617968119236941","1","32.5","15","924.125","-61","0.865165164367502","49.5703125","162","0.00689421738587408",""
"300833B2DDD9014000000044","1617968119243098","1","32.5","15","924.125","-68","1.51864098000678","87.01171875","-104","0.00971283308953204",""
"300833B2DDD9014000000042","1617968119249732","1","32.5","15","924.125","-55.5","4.4117287459591","252.7734375","110","-0.00140049700283109",""
"300833B2DDD9014000000041","1617968119264689","1","32.5","15","924.125","-63.5","1.39285455540016","79.8046875","14","-0.00873346698357129",""
"300833B2DDD9014000000041","1617968119312537","1","32.5","15","924.125","-62.5","1.34990309333936","77.34375","65","-0.0234209473799192",""
"300833B2DDD9014000000038","1617968119319391","1","32.5","15","924.125","-62","5.85673864814738","335.56640625","-71","0",""
"300833B2DDD9014000000039","1617968119326805","1","32.5","15","924.125","-39.5","5.85980660972315","335.7421875","84","0.0115737119292838",""
"300833B2DDD9014000000042","1617968119333075","1","32.5","15","924.125","-56","4.37184524547408","250.48828125","71","-0.0124857442591347",""
"300833B2DDD9014000000040","1617968119339009","1","32.5","15","924.125","-51.5","5.53767064426716","317.28515625","78","0.0353329334623241",""
"300833B2DDD9014000000037","1617968119345317","1","32.5","15","924.125","-39.5","3.69075777565285","211.46484375","52","0",""
"300833B2DDD9014000000045","1617968119351235","1","32.5","15","924.125","-60.5","0.865165164367502","49.5703125","71","0",""
"300833B2DDD9014000000043","1617968119357972","1","32.5","15","924.125","-65","4.83817540499131","277.20703125","286","0.00651642262707337",""
"300833B2DDD9014000000044","1617968119365354","1","32.5","15","924.125","-68","4.63568994099041","265.60546875","312","0",""
"300833B2DDD9014000000037","1617968119412423","1","32.5","15","924.125","-39.5","0.521553467881118","29.8828125","117","0",""
"300833B2DDD9014000000038","1617968119418330","1","32.5","15","924.125","-61","6.01013672693594","344.35546875","149","0.0404522516122624",""
"300833B2DDD9014000000043","1617968119424448","1","32.5","15","924.125","-64.5","4.96396182959793","284.4140625","110","0.0493695523836845",""
"300833B2DDD9014000000045","1617968119430909","1","32.5","15","924.125","-61","0.855961279640188","49.04296875","39","-0.00301401108687825",""
"300833B2DDD9014000000041","1617968119438301","1","32.5","15","924.125","-63.5","4.55285497844458","260.859375","91","0",""
"300833B2DDD9014000000040","1617968119445702","1","32.5","15","924.125","-52","5.6941366846315","326.25","117","0.0382625985651443",""
